terrain,density,seed,numUAV,mission_time_s,fleet_energy_MJ,energy_per_UAV_MJ,HPC_pct,sorties,energy_per_bit_J,any_collision,met_hpc_target,composite_score,is_optimal_for_seed
hilly,medium,25121,2,3765,11.4743062169158,5.7371531084579,87.3287671232877,13,1085.10801672725,0,1,0.196075885687531,1
hilly,medium,25121,3,3750,15.0347400201699,5.0115800067233,85.5022831050228,17,1085.78602992209,0,1,0.344949731152936,0
hilly,medium,25121,4,3091.25,13.262348272487,3.31558706812174,86.4155251141552,15,1110.76398676186,1,1,8.17753987505451,0
hilly,medium,25121,5,3293.75,14.1292672675398,2.82585345350796,87.0433789954338,16,1146.05265081072,1,1,8.27737992692163,0
hilly,medium,25121,6,3117.5,13.267865496502,2.21131091608366,85.5593607305936,15,1179.62360055828,1,1,8.23791282039273,0
hilly,medium,25121,7,3787.5,14.1489096974488,2.02127281392126,85.2739726027397,16,1295.21340284655,1,1,8.48308523721267,0
hilly,medium,25121,8,4055,15.9160207209256,1.9895025901157,86.472602739726,18,1292.31400415652,1,1,8.60130763917335,0
hilly,medium,25121,9,3310,13.2592760355961,1.47325289284401,85.7305936073059,15,1304.03769032163,1,1,8.37097909224948,0
hilly,medium,25121,10,4268.75,16.7719880505376,1.67719880505376,86.4155251141552,19,1418.4299536345,1,1,8.77601701347422,0
hilly,medium,25121,11,3723.75,15.0365861709784,1.36696237917986,85.3881278538813,17,1449.42258111101,1,1,8.63445988043445,0
hilly,medium,25121,12,3608.75,15.0197162365627,1.25164301971356,86.8721461187215,17,1427.91944346478,1,1,8.59672760150128,0
hilly,high,25202,1,5512.5,9.69685950930901,9.69685950930901,85.5555555555556,11,1099.18765012011,0,1,0.421188535336852,0
hilly,high,25202,2,4085,12.3582525570688,6.1791262785344,87,14,1112.28636358859,0,1,0.300396028515272,0
hilly,high,25202,3,3158.75,12.3797757371325,4.12659191237752,86.4444444444444,14,1070.21506873536,0,1,0.113127153183782,1
hilly,high,25202,4,3417.5,14.1552761180587,3.53881902951468,86.3888888888889,16,1103.24318860028,1,1,8.25611930319839,0
hilly,high,25202,5,3208.75,14.1268054233795,2.8253610846759,87.4444444444444,16,1122.63091123412,0,1,0.23362234470383,0
hilly,high,25202,6,3472.5,13.2613741628733,2.21022902714555,87.4444444444444,15,1222.70346094937,1,1,8.31513900381121,0
hilly,high,25202,7,3542.5,14.1490118941214,2.02128741344592,85.6666666666667,16,1285.60278357336,1,1,8.41046301743661,0
hilly,high,25202,8,3280,15.0546366526624,1.8818295815828,85.5555555555556,17,1226.19911792582,1,1,8.36059597337086,0
hilly,high,25202,9,4180,15.8951587099283,1.76612874554759,86.8333333333333,18,1414.04073133455,1,1,8.68635895371487,0
hilly,high,25202,10,3920,15.0034577354625,1.50034577354625,85.4444444444444,17,1444.41756097655,1,1,8.62679041416629,0
hilly,high,25202,11,3830,15.9081039477299,1.44619126797545,86.6666666666667,18,1440.49802833713,1,1,8.64677427626709,0
hilly,high,25202,12,4103.75,16.8116400522216,1.4009700043518,86.5,19,1480.42626442413,1,1,8.76059479553903,0
hilly,high,25203,1,5633.75,9.69556062699668,9.69556062699668,86.7000556483027,11,1055.04065380211,0,1,0.4,0
hilly,high,25203,2,3857.5,11.474838291712,5.73741914585602,86.0322760155815,13,1062.47690618924,0,1,0.187629919400799,0
hilly,high,25203,3,3133.75,12.3745682107679,4.12485607025595,86.9226488592098,14,1072.96933488061,0,1,0.112472899233701,1
hilly,high,25203,4,3258.75,13.2464592822848,3.31161482057121,85.8653311074012,15,1091.9923223766,0,1,0.17754155166022,0
hilly,high,25203,5,3245,13.2550986658345,2.65101973316689,87.4234835837507,15,1127.92768500823,0,1,0.198730256857126,0
hilly,high,25203,6,3823.75,13.260714622828,2.21011910380466,87.2008903728436,15,1285.33062778453,0,1,0.39256219348405,0
hilly,high,25203,7,3172.5,13.2409185427374,1.89155979181963,85.4201446855871,15,1207.94513273441,1,1,8.23795056385305,0
hilly,high,25203,8,3568.75,14.1416837629191,1.76771047036489,86.1992209237618,16,1280.55808087706,1,1,8.38190114597854,0
hilly,high,25203,9,3562.5,15.0291793255588,1.66990881395098,86.9782971619366,17,1284.01240219143,1,1,8.41656602175897,0
hilly,high,25203,10,3751.25,15.0403444442759,1.50403444442759,87.0339454646633,17,1345.30271260419,1,1,8.4865225731115,0
hilly,high,25203,11,4631.25,17.6556588041131,1.60505989128301,86.1992209237618,20,1504.88439344008,1,1,8.8283070653674,0
hilly,high,25203,12,4327.5,16.7784488092259,1.39820406743549,86.5887590428492,19,1522.48027714369,1,1,8.75793972955978,0
hilly,high,25204,1,5466.25,9.69333181484572,9.69333181484572,85.1123595505618,11,1063.07032946171,0,1,0.415430774805587,0
hilly,high,25204,2,3538.75,10.603603485989,5.30180174299452,86.2359550561798,12,1037.80147087056,1,1,8.1369528405397,0
hilly,high,25204,3,2908.75,11.5069617692532,3.83565392308441,87.247191011236,13,1044.9222495897,0,1,0.0808948456211667,1
hilly,high,25204,4,3348.75,13.2717769144434,3.31794422861086,87.247191011236,15,1098.79111504317,0,1,0.257093967355651,0
hilly,high,25204,5,3695,13.2630341587702,2.65260683175405,86.123595505618,15,1155.11155206021,1,1,8.34527226321702,0
hilly,high,25204,6,3253.75,12.3745693070705,2.06242821784508,85.561797752809,14,1197.65094342715,1,1,8.26473808480525,0
hilly,high,25204,7,3646.25,13.2400950376064,1.89144214822948,85.561797752809,15,1236.20758848167,1,1,8.3862018625018,0
hilly,high,25204,8,3877.5,14.137065083438,1.76713313542975,86.4044943820225,16,1307.82394633962,1,1,8.50396121088881,0
hilly,high,25204,9,3573.75,15.0315858078442,1.67017620087158,85.8426966292135,17,1263.92710049682,1,1,8.46740199744825,0
hilly,high,25204,10,4551.25,15.8970148213997,1.58970148213997,85.7303370786517,18,1529.07022910549,1,1,8.81872543578571,0
hilly,high,25204,11,4311.25,16.7949688520648,1.52681535018771,85.1123595505618,19,1435.89339326977,1,1,8.76218830240675,0
hilly,high,25204,12,4075,16.8012907778988,1.4001075648249,86.5730337078652,19,1414.43048087918,1,1,8.71239835870268,0
hilly,high,25205,1,5995,10.5723483715817,10.5723483715817,87.0621468926554,12,1074.83288630011,0,1,0.402630455150324,0
hilly,high,25205,2,3532.5,10.6081082748872,5.30405413744362,86.2146892655367,12,1073.21908487635,0,1,0.0920366832472881,1
hilly,high,25205,3,3136.25,12.3807918409237,4.12693061364124,85.9322033898305,14,1069.90421685023,0,1,0.125906831605896,0
hilly,high,25205,4,2832.5,12.3937744160676,3.0984436040169,86.1016949152542,14,1098.1882614563,0,1,0.103211256834561,0
hilly,high,25205,5,3458.75,13.2350512518836,2.64701025037671,87.4576271186441,15,1152.07242104481,1,1,8.2518778010401,0
hilly,high,25205,6,3047.5,12.3754497258992,2.06257495431653,85.1977401129944,14,1156.69421572022,1,1,8.16074334701545,0
hilly,high,25205,7,3485,13.2545479944929,1.89350685635614,85.3672316384181,15,1254.49919796986,1,1,8.31080683668665,0
hilly,high,25205,8,4875,15.0154305749763,1.87692882187204,86.3841807909605,17,1500.36382823803,1,1,8.70302326237485,0
hilly,high,25205,9,3427.5,13.2623953735958,1.47359948595509,85.7627118644068,15,1369.47464530242,1,1,8.36527670778965,0
hilly,high,25205,10,4201.25,15.0043221899776,1.50043221899776,86.4971751412429,17,1461.86814489445,1,1,8.59672314015639,0
hilly,high,25205,11,3906.25,15.019772262149,1.36543384201354,85.3107344632768,17,1488.74685581218,1,1,8.57450362242541,0
hilly,high,25205,12,4541.25,16.7735864096985,1.39779886747488,85.2542372881356,19,1632.01257850886,1,1,8.81612648221344,0
hilly,high,25206,1,5480,9.69195630821482,9.69195630821482,85.2601156069364,11,1098.64406486248,0,1,0.414505774154787,0
hilly,high,25206,2,3560,10.6147503126302,5.3073751563151,86.878612716763,12,1077.06986462887,0,1,0.158272595205969,0
hilly,high,25206,3,2885,11.5215675333067,3.84052251110224,85.1445086705202,13,1108.24753037988,0,1,0.122384023072894,1
hilly,high,25206,4,2797.5,12.3741214398844,3.09353035997111,86.0115606936416,14,1100.60409473573,0,1,0.145377260450233,0
hilly,high,25206,5,2811.25,12.3814029552432,2.47628059104865,86.3005780346821,14,1154.16757273151,1,1,8.18379359732546,0
hilly,high,25206,6,3130,13.242097234002,2.20701620566701,87.0520231213873,15,1187.21196926234,1,1,8.29511499329741,0
hilly,high,25206,7,3197.5,12.3847891160733,1.76925558801047,86.1271676300578,14,1285.27577473349,1,1,8.32970547301265,0
hilly,high,25206,8,2848.75,12.359424689231,1.54492808615387,85.8381502890173,14,1260.24422732817,1,1,8.25964621624139,0
hilly,high,25206,9,3735,14.1232689243799,1.56925210270888,85.3179190751445,16,1390.86158396422,1,1,8.56481882041327,0
hilly,high,25206,10,3292.5,13.268187611967,1.3268187611967,85.3179190751445,15,1370.44700474559,1,1,8.44380747437898,0
hilly,high,25206,11,3566.25,14.1526325872255,1.28660296247505,85.0867052023121,16,1473.63490506677,1,1,8.59672807256036,0
hilly,high,25206,12,3961.25,15.9028942445584,1.32524118704653,86.1849710982659,18,1523.25494934196,1,1,8.7735321528425,0
hilly,high,25207,1,5491.25,9.70463911440514,9.70463911440514,86.381541924592,11,1077.36057605478,0,1,0.4,0
hilly,high,25207,2,3785,11.4714487565672,5.73572437828361,85.9876195835678,13,1090.33982436783,0,1,0.217386390286004,0
hilly,high,25207,3,3132.5,12.3765740062026,4.12552466873421,86.6629150253236,14,1093.38652085374,1,1,8.15714934949231,0
hilly,high,25207,4,3101.25,13.2710666173706,3.31776665434264,85.0309510410805,15,1111.62298286576,0,1,0.209261723323994,1
hilly,high,25207,5,3102.5,14.1409466960389,2.82818933920777,86.1001688238604,16,1131.236178783,1,1,8.26653873848353,0
hilly,high,25207,6,3035,12.3673338273009,2.06122230455014,86.7754642656162,14,1185.38922342904,0,1,0.21164282075872,0
hilly,high,25207,7,3255,13.2660414996225,1.89514878566035,86.1564434440068,15,1260.40591187923,1,1,8.34858005930873,0
hilly,high,25207,8,3501.25,14.1424454862222,1.76780568577778,85.8750703432752,16,1269.5523218705,1,1,8.43801351111696,0
hilly,high,25207,9,3335,13.2679003334302,1.47421114815891,85.312324141812,15,1353.75211992739,1,1,8.43354910881884,0
hilly,high,25207,10,3407.5,14.1505691538559,1.41505691538559,85.0872256612268,16,1357.9438714875,1,1,8.49117596021452,0
